Unnamed: 0,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,Precision,Recall,F1_Score,Accuracy,AUROC,Features,Classifier,Scenario,Vectorizer,N-Grama,scenario,classifier,features_used,accuracy_mean,accuracy_variance,accuracy_min,accuracy_max,precision_mean,precision_variance,precision_min,precision_max,recall_mean,recall_variance,recall_min,recall_max,f1_score_mean,f1_score_variance,f1_score_min,f1_score_max
38.0,0.8979591836734694,0.6666666666666666,0.5365853658536586,0.9382716049382716,0.6717557251908397,0.7794871794871794,0.6666666666666666,0.9382716049382716,0.7794871794871794,0.7361963190184049,0.7980277024992471,"qtd_reviews, user_has_photo, word_count, capital_count",Logistic Regression,User,,,,,,,,,,,,,,,,,,,,,
39.0,0.8653846153846154,0.6666666666666666,0.5487804878048781,0.9135802469135802,0.6716417910447762,0.7708333333333333,0.6666666666666666,0.9135802469135802,0.7708333333333333,0.7300613496932515,0.8036735922914784,"qtd_reviews, user_has_photo, word_count",Logistic Regression,User,,,,,,,,,,,,,,,,,,,,,
40.0,0.875,0.6521739130434783,0.5121951219512195,0.925925925925926,0.6461538461538462,0.7653061224489797,0.6521739130434783,0.925925925925926,0.7653061224489797,0.7177914110429447,0.8107497741644083,"qtd_reviews, word_count",Logistic Regression,User,,,,,,,,,,,,,,,,,,,,,
41.0,0.7692307692307693,0.673469387755102,0.6097560975609756,0.8148148148148148,0.6802721088435374,0.7374301675977653,0.673469387755102,0.8148148148148148,0.7374301675977653,0.7116564417177914,0.7532369768142125,"qtd_friends, qtd_reviews, qtd_photos, rating, user_has_photo, word_count, capital_count, punctuation_count",KNN,User,,,,,,,,,,,,,,,,,,,,,
42.0,0.78125,0.6767676767676768,0.6097560975609756,0.8271604938271605,0.684931506849315,0.7444444444444445,0.6767676767676768,0.8271604938271605,0.7444444444444445,0.7177914110429447,0.7510538994278831,"qtd_reviews, qtd_photos, rating, user_has_photo, word_count, capital_count, punctuation_count",KNN,User,,,,,,,,,,,,,,,,,,,,,
43.0,0.7101449275362319,0.648936170212766,0.5975609756097561,0.7530864197530864,0.6490066225165563,0.6971428571428572,0.648936170212766,0.7530864197530864,0.6971428571428572,0.6748466257668712,0.762722071665161,"qtd_reviews, qtd_photos, rating, user_has_photo, capital_count, punctuation_count",KNN,User,,,,,,,,,,,,,,,,,,,,,
44.0,0.8421052631578947,0.6792452830188679,0.5853658536585366,0.8888888888888888,0.6906474820143884,0.770053475935829,0.6792452830188679,0.8888888888888888,0.770053475935829,0.7361963190184049,0.7734116230051189,"qtd_reviews, qtd_photos, rating, user_has_photo, punctuation_count",KNN,User,,,,,,,,,,,,,,,,,,,,,
45.0,0.8524590163934426,0.7058823529411765,0.6341463414634146,0.8888888888888888,0.7272727272727272,0.7868852459016393,0.7058823529411765,0.8888888888888888,0.7868852459016393,0.7607361963190185,0.7979524239686842,"qtd_reviews, qtd_photos, user_has_photo, punctuation_count",KNN,User,,,,,,,,,,,,,,,,,,,,,
46.0,0.828125,0.7070707070707071,0.6463414634146342,0.8641975308641975,0.726027397260274,0.7777777777777777,0.7070707070707071,0.8641975308641975,0.7777777777777777,0.754601226993865,0.8084161397169527,"qtd_reviews, qtd_photos, punctuation_count",KNN,User,,,,,,,,,,,,,,,,,,,,,
47.0,0.8059701492537313,0.7083333333333334,0.6585365853658537,0.8395061728395061,0.7248322147651006,0.768361581920904,0.7083333333333334,0.8395061728395061,0.768361581920904,0.7484662576687117,0.81225534477567,"qtd_reviews, punctuation_count",KNN,User,,,,,,,,,,,,,,,,,,,,,
48.0,0.8,0.7204301075268817,0.6829268292682927,0.8271604938271605,0.736842105263158,0.7701149425287357,0.7204301075268817,0.8271604938271605,0.7701149425287357,0.754601226993865,0.8018669075579644,"qtd_friends, qtd_reviews, qtd_photos, rating, user_has_photo, word_count, capital_count, punctuation_count",XGBoost,User,,,,,,,,,,,,,,,,,,,,,
49.0,0.7971014492753623,0.7127659574468085,0.6707317073170732,0.8271604938271605,0.728476821192053,0.7657142857142857,0.7127659574468085,0.8271604938271605,0.7657142857142857,0.7484662576687117,0.8057813911472449,"qtd_friends, qtd_reviews, qtd_photos, rating, word_count, capital_count, punctuation_count",XGBoost,User,,,,,,,,,,,,,,,,,,,,,
