scenario,classifier,features_used,accuracy_mean,accuracy_variance,accuracy_min,accuracy_max,precision_mean,precision_variance,precision_min,precision_max,recall_mean,recall_variance,recall_min,recall_max,f1_score_mean,f1_score_variance,f1_score_min,f1_score_max,roc_auc_mean,roc_auc_variance,roc_auc_min,roc_auc_max,ngram,vectorizer
ReviewTagged,Logistic Regression,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7449300555715823,0.00022147879660690907,0.7269795772124686,0.7620924399856682,0.41268094028940283,0.011490173775476382,0.30414746543778803,0.5436241610738255,0.09949935294963465,0.00015368360319716057,0.08567208271787297,0.11964549483013294,0.1595740649324513,0.0005176823047476747,0.1353558926487748,0.1961259079903148,0.6419264350384283,0.0024692301773671516,0.5943788962658733,0.7030467209529492,"(1, 3)",TF-IDF
ReviewTagged,KNN,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.6436877540272201,0.0009001182364168361,0.604442852024364,0.6851719197707736,0.2710696134766003,0.0010972633522370442,0.24251069900142652,0.3276157804459691,0.27281952741358506,0.002025887519703292,0.22418879056047197,0.34416543574593794,0.2702365999447638,0.0008388089847193372,0.2384313725490196,0.302934179222839,0.527402282871369,0.0011180986023080013,0.4852673811363786,0.5786106390044736,"(1, 3)",TF-IDF
ReviewTagged,XGBoost,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7336791200533028,0.0010005485308569833,0.6804012898602652,0.7632521489971347,0.34708405552354593,0.027207100751225927,0.13804713804713806,0.5934065934065934,0.06583879077833406,7.87907159065142e-05,0.05604719764011799,0.07964601769911504,0.10835852754770466,0.0004448458324393724,0.08418891170431213,0.14044213263979194,0.6810491249053408,0.00209597716633251,0.625075986355296,0.7439895666367147,"(1, 3)",TF-IDF
ReviewTagged,Random Forest,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7241517454281517,0.0007927408176497449,0.6793264063059835,0.7560014331780723,0.42039104410932937,0.004145655121268052,0.3201320132013201,0.49606299212598426,0.3454233713720518,0.001581587178534768,0.2865583456425406,0.3864306784660767,0.37875140892320996,0.0023213107951507196,0.3024162120031177,0.4253164556962025,0.6793176315332802,0.0017473776263726433,0.6116576694163829,0.7226236009776561,"(2, 2)",TF-IDF
ReviewTagged,SVC,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7593322375749313,2.7847631139734115e-07,0.7585094948047295,0.7599426728771049,0.6863235294117647,0.006061743079584777,0.5882352941176471,0.8,0.015942275264375628,8.023453023917202e-06,0.011816838995568686,0.019174041297935103,0.031127962686399703,2.912555033996656e-05,0.023289665211062592,0.03724928366762178,0.6037677604328099,0.0006221509176911764,0.5765034118746934,0.6369954621947238,"(2, 2)",TF-IDF
ReviewTagged,Logistic Regression,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7568244839378313,9.616636140578659e-06,0.7524184879971336,0.7610175564313866,0.4964125620680634,0.0034349866019049552,0.42045454545454547,0.5806451612903226,0.04989912985886895,1.816855780506805e-05,0.04424778761061947,0.05465288035450517,0.09052266392221628,4.691986974409323e-05,0.08152173913043478,0.09742895805142084,0.5978328030875455,0.001106322948637238,0.554917697169744,0.6357577520840137,"(2, 2)",TF-IDF
ReviewTagged,KNN,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,1.0,0.0,1.0,1.0,0.3905672945564054,3.703173711776808e-08,0.3904267589388697,0.39077809798270896,0.48909237302962155,0.0002164963848555806,0.46451699229585697,0.500236518448439,"(2, 2)",TF-IDF
ReviewTagged,XGBoost,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7566812944595759,2.233285693018075e-06,0.7550143266475645,0.7585094948047295,0.5032600732600733,0.03670149203665688,0.3333333333333333,0.8,0.007972009080491324,3.930565880651928e-06,0.0058997050147492625,0.0103397341211226,0.015625560853464983,1.4093860468970789e-05,0.011678832116788322,0.020086083213773313,0.6613596078170991,0.00021290424313636887,0.6472238254081604,0.679899006273154,"(2, 2)",TF-IDF
ReviewTagged,Random Forest,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7222885626024707,0.0007051053026188743,0.6786098172697957,0.748477248298101,0.4164538105443695,0.00366469775102117,0.31727574750830567,0.47654784240150094,0.3501474926253687,0.001723962277346858,0.2821270310192024,0.387905604719764,0.38016529254320874,0.002363105560373402,0.29867083659108684,0.4198347107438017,0.6818768927901466,0.0023641110148167077,0.6005451453278349,0.7298127835950524,"(2, 3)",TF-IDF
ReviewTagged,SVC,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.758615622872947,7.407791873229356e-07,0.7577929057685417,0.7596704871060171,0.8222727272727273,0.03748037190082645,0.6,1.0,0.007379424234105872,1.7409727534015846e-05,0.0014771048744460858,0.0103397341211226,0.014588492629061384,6.75645291254787e-05,0.0029498525073746312,0.020437956204379562,0.6075091663561873,0.0005079070566983496,0.5848867156985363,0.6386967903260465,"(2, 3)",TF-IDF
ReviewTagged,Logistic Regression,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7579709493983424,1.2959653250709442e-06,0.7564469914040115,0.7589541547277937,0.5630756345253586,0.009825773381876436,0.4444444444444444,0.6666666666666666,0.014467349010688312,5.8930294662620255e-06,0.011799410029498525,0.01624815361890694,0.028180601958979905,2.1479685712353177e-05,0.022988505747126436,0.031654676258992806,0.6061027557672842,0.000893162985273977,0.5663376603050074,0.6412897720771482,"(2, 3)",TF-IDF
ReviewTagged,KNN,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,1.0,0.0,1.0,1.0,0.3905672945564054,3.703173711776808e-08,0.3904267589388697,0.39077809798270896,0.49683970035353137,2.12903986304999e-05,0.4904631010258682,0.500236518448439,"(2, 3)",TF-IDF
ReviewTagged,XGBoost,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7566096868875499,2.413564525244021e-06,0.7546561604584527,0.7588677893228234,0.4917184265010352,0.04080185949616142,0.3333333333333333,0.8333333333333334,0.008858272005158974,1.5276134812818953e-05,0.004424778761061947,0.014771048744460856,0.01729700783232122,5.5571484673375605e-05,0.008771929824561403,0.02857142857142857,0.6642503979569261,0.00020169455946662134,0.6477062950939716,0.6842936378284183,"(2, 3)",TF-IDF
ReviewTagged,Random Forest,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.4746005375444403,0.0002600696999800923,0.4489430311716231,0.48907201719813687,0.28305962074161406,0.0001567778743264514,0.26096612992781787,0.2906784335355764,0.7602458355664197,0.0014547329758184116,0.6942392909896603,0.7861356932153393,0.4125037168469433,0.0003474238909355156,0.3793381759483454,0.42329317269076305,0.608313896202452,0.001080394770433819,0.5559811567813366,0.64342066465527,"(3, 3)",TF-IDF
ReviewTagged,SVC,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7599769880469254,8.826477005446907e-07,0.7585094948047295,0.7611031518624641,0.865485103132162,0.00741169992547335,0.7857142857142857,1.0,0.013578471741110137,3.520603131707219e-05,0.004431314623338257,0.02064896755162242,0.02665337415410161,0.00013266251548068285,0.008823529411764706,0.040287769784172665,0.5502853132669706,0.00032260462254809764,0.533988538274127,0.5780406225667903,"(3, 3)",TF-IDF
ReviewTagged,Logistic Regression,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.757612629214452,1.236069724259741e-07,0.757076316732354,0.7578796561604585,0.65,0.175,0.0,1.0,0.002361189178354967,2.828354817567052e-06,0.0,0.004424778761061947,0.004700714906462366,1.1179836832367472e-05,0.0,0.00879765395894428,0.5567101941902999,0.0003735208532558773,0.5352412488174079,0.578018946629979,"(3, 3)",TF-IDF
ReviewTagged,KNN,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,1.0,0.0,1.0,1.0,0.3905672945564054,3.703173711776808e-08,0.3904267589388697,0.39077809798270896,0.4998884300896325,4.100196070744857e-07,0.49876159219475164,0.500236518448439,"(3, 3)",TF-IDF
ReviewTagged,XGBoost,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7567529276973982,1.6353484947011032e-07,0.7560888252148997,0.757076316732354,0.2723809523809524,0.03095691609977324,0.0,0.42857142857142855,0.002362060626658475,2.8360724451225967e-06,0.0,0.004431314623338257,0.0046826436515887086,1.1120808181106488e-05,0.0,0.008771929824561405,0.555328860721789,9.7387514545376e-05,0.5416558946546132,0.5691514263075592,"(3, 3)",TF-IDF
ReviewTagged,Random Forest,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.761767818992484,0.00013416205463690278,0.7445360085990684,0.7749910426370477,0.5239577361026344,0.003439139476311598,0.4375,0.5910780669144982,0.20843387668135058,0.0008237457154605513,0.16986706056129985,0.23485967503692762,0.297698669107776,0.0013687100151949848,0.2549889135254989,0.3361522198731501,0.7224370866162437,0.0012532424125396434,0.6712145519285512,0.7684648590182352,"(1, 1)",Word2Vec
ReviewTagged,SVC,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7600480566372263,0.00016555397086114287,0.7398781798638481,0.7714080974561089,0.5187429077139722,0.0039419495103319175,0.4241486068111455,0.5795918367346938,0.209024718631129,0.00033762043646309663,0.18168389955686853,0.22713864306784662,0.29721012951204157,0.0006140419692743998,0.2682660850599782,0.32523759239704325,0.663038935176576,0.0012874828838648125,0.6122977016136357,0.6970761149207158,"(1, 1)",Word2Vec
ReviewTagged,Logistic Regression,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7606213535319728,9.688593834256855e-05,0.7434611250447868,0.7675501432664756,0.5282640537521771,0.005422452128416958,0.4010152284263959,0.5792349726775956,0.1428891997054505,0.0003345328927657619,0.11669128508124077,0.16371681415929204,0.224604889534318,0.0007617796731466094,0.1807780320366133,0.25,0.646574289725009,0.0020347107008268648,0.5752072768027456,0.6905836354350683,"(1, 1)",Word2Vec
ReviewTagged,KNN,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7637747816097381,2.7502664778854674e-05,0.7600286532951289,0.7728412755284844,0.5774959752321982,0.0032859507528001717,0.5333333333333333,0.672,0.09890502520664218,0.00038321905257551715,0.07385524372230429,0.1240768094534712,0.1684156479302996,0.0009173249235181749,0.13123359580052496,0.20947630922693267,0.6649104716101373,0.0004344038632156214,0.6328566397750665,0.6840361576267942,"(1, 1)",Word2Vec
ReviewTagged,XGBoost,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7609801357001988,0.00019136511838631915,0.7398781798638481,0.7757076316732354,0.5214844969956827,0.00416083523670216,0.425531914893617,0.5934065934065934,0.22763362570423915,0.00017730686244805453,0.206794682422452,0.23929098966026588,0.31648016427529463,0.0005400621360352379,0.27833001988071576,0.3410526315789474,0.7213482495767426,0.0011944955987073385,0.6688266588782108,0.761446864051851,"(1, 1)",Word2Vec
ReviewTagged,Random Forest,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7569672370975475,0.00017991094519220966,0.7416696524543175,0.773916159082766,0.5005171776715083,0.005957912956897168,0.41338582677165353,0.5982905982905983,0.1833413942301408,0.0004826037919932979,0.155096011816839,0.206794682422452,0.268207954736463,0.001149208395012466,0.2255639097744361,0.3073545554335894,0.6761909622063464,0.0017531284187512178,0.6258442346095315,0.7328008815115938,"(1, 1)",BagOfWords
ReviewTagged,SVC,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.6960653050790558,0.0009353125292626916,0.6603367968470082,0.7302042278753135,0.3720470647603478,0.0030236694953218557,0.32333767926988266,0.43666666666666665,0.3537021302553779,0.0011844674066996213,0.2968980797636632,0.3870014771048744,0.3617517742018037,0.0016380995578834756,0.31114551083591335,0.41033672670321064,0.6001873385066446,0.0017613061741781583,0.5608093472649803,0.6593896775942615,"(1, 1)",BagOfWords
ReviewTagged,Logistic Regression,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.6131676828610998,0.0022946945083810845,0.5360085990684342,0.6596202078108205,0.27517714290765094,0.0012422346015978707,0.2372448979591837,0.32611464968152865,0.3525361324252842,0.0017850209475005366,0.3072378138847858,0.4121122599704579,0.30722200057070576,0.0007368162354555771,0.28454172366621067,0.3502051983584132,0.5682068175692766,0.002897317370689997,0.4906699236572949,0.6322323288927024,"(1, 1)",BagOfWords
ReviewTagged,KNN,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.34606317481795246,0.0005097890914238043,0.3174489430311716,0.3726262988176281,0.26473363148133344,5.433936396383438e-05,0.2544,0.27284263959390864,0.9524598806987272,9.259331023069907e-05,0.9394387001477105,0.9616519174041298,0.4142774498896369,9.079570816368531e-05,0.40037771482530693,0.4242025649457416,0.627338999503394,0.0010962522039029074,0.5767877929929053,0.6634408857598425,"(1, 1)",BagOfWords
ReviewTagged,XGBoost,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7348970904226542,0.0016905635995193877,0.6621282694374776,0.7621776504297995,0.3269598105376549,0.03770454128467927,0.10179640718562874,0.5875,0.04842594650178865,0.0013621815695524346,0.008849557522123894,0.09748892171344166,0.07930970789940313,0.003614180952959244,0.016830294530154277,0.15733015494636474,0.6584653513617932,0.0030460801707511073,0.5908419497784343,0.7334157596050247,"(1, 1)",BagOfWords
ReviewTagged,Random Forest,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7581136255606692,0.00013669623427584932,0.7445360085990684,0.7724829810103906,0.5062801719447435,0.004331615306472544,0.4296875,0.5905172413793104,0.19691768735049217,0.0005353349550068382,0.16248153618906944,0.21976401179941002,0.2831516669488827,0.0010122500540766161,0.2357984994640943,0.30818278427205104,0.6979009173460924,0.0010115578080866984,0.6645990226233216,0.7413134494800787,"(1, 2)",BagOfWords
ReviewTagged,SVC,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7212865442442398,0.0005063342326241269,0.7008240773916159,0.751343604442852,0.41130669619422966,0.0027870320518722314,0.3547794117647059,0.48261758691206547,0.3294946035563805,0.0007275615198568279,0.28508124076809455,0.35302806499261447,0.3650730141560764,0.0010670651185511898,0.31613431613431614,0.40480274442538594,0.6460190366892556,0.0017153857943762033,0.6040936207795256,0.6977975485928375,"(1, 2)",BagOfWords
ReviewTagged,Logistic Regression,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.6676917414653527,0.002785907648067289,0.5861698316015765,0.7183805087782157,0.33226056832917517,0.004059776754707764,0.2536082474226804,0.40931780366056575,0.3351128307690967,0.0007339443381613119,0.30576070901033975,0.36336779911373707,0.3309679288018565,0.0013830028147725668,0.29872495446265934,0.3849765258215963,0.6254806011629647,0.0042287665291254,0.5366649012212317,0.7010930855560943,"(1, 2)",BagOfWords
ReviewTagged,KNN,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.25592892730317157,9.534910701021475e-06,0.2522393407380867,0.2590469365818703,0.24515844660720126,6.125707345419755e-07,0.2441944847605225,0.24607520993063162,0.9938000810446923,1.5221677125390928e-06,0.9926144756277696,0.9955686853766618,0.3932950930510749,1.050699561467052e-06,0.392076900669968,0.39461358313817324,0.5710905359514657,0.0006340727740503227,0.5303005635916708,0.5926981130229781,"(1, 2)",BagOfWords
ReviewTagged,XGBoost,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7355419178920373,0.0016245395665094222,0.6642780365460409,0.7632521489971347,0.31686181434599153,0.04242657051153661,0.08333333333333333,0.6,0.04665211347999808,0.0014469290043380974,0.007374631268436578,0.09601181683899557,0.07740404764040788,0.004019024507862341,0.014084507042253521,0.15568862275449102,0.6576356597156957,0.0029502105164162344,0.5920685617023179,0.7304360463897573,"(1, 2)",BagOfWords
ReviewTagged,Random Forest,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7587583760326633,0.0001422757225262065,0.7416696524543175,0.7710498029380151,0.5216321318935061,0.010607678953104497,0.3804347826086957,0.6357142857142857,0.14023389672466155,0.0006782201837793242,0.103397341211226,0.1710914454277286,0.2195165967125882,0.0012223382707295637,0.16260162601626016,0.2555066079295154,0.695595025458142,0.001198520284524312,0.6450577775790294,0.724740388686802,"(1, 3)",BagOfWords
ReviewTagged,SVC,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7302427522357474,0.00036020547159763995,0.7112146184163383,0.7520601934790397,0.4304999459299362,0.002157648916182427,0.3780718336483932,0.4840764331210191,0.32831291965682363,0.00044669203632118217,0.29542097488921715,0.34859675036927623,0.3717041020389831,0.0006174371412766938,0.33167495854063017,0.397212543554007,0.6677387990232904,0.0016353811171560767,0.6249823571910691,0.7170568580567895,"(1, 3)",BagOfWords
ReviewTagged,Logistic Regression,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.6901173080891405,0.002334306408004624,0.6205661053385884,0.7366535292010032,0.3645401274672251,0.005639460825863968,0.28045977011494255,0.4470802919708029,0.3330418338758099,0.0008959988608655666,0.2895125553914328,0.361890694239291,0.34511905874865373,0.0017166436145794534,0.3052959501557632,0.39999999999999997,0.6458531922241699,0.004197084958751529,0.5584888811873856,0.7205952019944409,"(1, 3)",BagOfWords
ReviewTagged,KNN,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.2451099471387257,2.6342992222732412e-06,0.24292368326764602,0.2472232174847725,0.24315630528086776,2.639566303991644e-07,0.242467718794835,0.24370050395968323,0.9991141727994842,6.539089820429135e-07,0.9985228951255539,1.0,0.3911239176516647,5.196111957012655e-07,0.39018759018759014,0.3918958031837916,0.5443401312443192,0.0002565544889094457,0.5175813211214817,0.5601850363826163,"(1, 3)",BagOfWords
ReviewTagged,XGBoost,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7345388985677459,0.0017676372575097536,0.6596202078108205,0.7585959885386819,0.3341223692606946,0.04052162159741937,0.0694006309148265,0.5909090909090909,0.0348513962780443,0.0011836029811524065,0.008849557522123894,0.09453471196454949,0.05787053708518565,0.003014903640040701,0.016973125884016973,0.15440289505428229,0.6587494292868984,0.0029918271125447564,0.5910106918915746,0.7318478204667763,"(1, 3)",BagOfWords
ReviewTagged,Random Forest,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7131164795972318,0.0013119504026460824,0.652454317448943,0.7439111747851003,0.3908701644901857,0.006688014744138042,0.25542570951585974,0.4623217922606925,0.3099959477653887,0.002408857540195603,0.2259970457902511,0.3500738552437223,0.34542785036827517,0.0038671425945779655,0.2398119122257053,0.39303482587064675,0.6169350491441399,0.0019393404018393009,0.5426281706398506,0.6520247656126632,"(2, 2)",BagOfWords
ReviewTagged,SVC,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.741707535169841,0.00037249134239978227,0.7198136868505912,0.7635256180580438,0.4635716481446345,0.0020513731298660667,0.41056218057921634,0.5175983436853002,0.36757253717816324,0.0002854280065704287,0.345642540620384,0.3864306784660767,0.40897308781349667,0.00037375161878595446,0.3813291139240506,0.43103448275862066,0.7189692710426867,0.0003730783362398737,0.6989920191618374,0.7435951363142809,"(2, 2)",BagOfWords
ReviewTagged,Logistic Regression,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.6866787843446855,0.0012797171454815358,0.629881762809029,0.7180222142601218,0.3658080220554801,0.0026154775670033546,0.29107981220657275,0.41459627329192544,0.37880158429301575,0.00027087634007512434,0.35988200589970504,0.3967551622418879,0.37131591207589637,0.0011716633611354413,0.3243950294310006,0.40451127819548877,0.6520689202987604,0.0022585295458019523,0.5780622675865615,0.6992330793234665,"(2, 2)",BagOfWords
ReviewTagged,KNN,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.24274556264045608,2.8313896924384417e-08,0.24256538874955214,0.24292368326764602,0.24269129193674766,1.8873613872960387e-08,0.24256538874955214,0.24283667621776503,1.0,0.0,1.0,1.0,0.3905898170114927,3.165502419827712e-08,0.3904267589388697,0.39077809798270896,0.4954318727336238,0.00040244625292952855,0.4747274107439377,0.5177818552269529,"(2, 2)",BagOfWords
ReviewTagged,XGBoost,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7571110938865099,8.201928722111512e-08,0.7567180222142601,0.7575214899713467,0.26666666666666666,0.18888888888888894,0.0,1.0,0.0005904062256266802,6.535871769086936e-07,0.0,0.0014771048744460858,0.0011773369141471022,2.5989814880269943e-06,0.0,0.0029455081001472753,0.6278512728036306,0.0006411017464101513,0.5954399103395944,0.6534167496923167,"(2, 2)",BagOfWords
ReviewTagged,Random Forest,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7185624279432765,0.0012303519654089557,0.6585453242565389,0.7452525976352562,0.40011311513280495,0.00695933937449974,0.2578947368421053,0.46586345381526106,0.30467662732077583,0.0027696770535505363,0.2171344165435746,0.34268833087149186,0.3455263671885416,0.004125577357374892,0.23576583801122697,0.39489361702127657,0.6303662379804699,0.003460961474391005,0.5327387648496553,0.6841587838829272,"(2, 3)",BagOfWords
ReviewTagged,SVC,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7487287987688631,0.0002953463390638189,0.7284127552848442,0.7699749193837334,0.4810084412745083,0.0018846071754235036,0.4283185840707965,0.5381263616557734,0.36963002662274563,0.0011423856470148253,0.32348596750369274,0.41297935103244837,0.4163531396834343,0.0005682441851849703,0.3896940418679549,0.43636363636363634,0.7313163104811351,0.00027489535530054717,0.7120627203604304,0.7530663551284328,"(2, 3)",BagOfWords
ReviewTagged,Logistic Regression,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.6896880476439312,0.0011862368752283874,0.6366893586528126,0.723038337513436,0.3789375111321043,0.002660231089856212,0.30384167636786963,0.4329608938547486,0.4213143183313508,0.0007634880928042839,0.38552437223042835,0.45790251107828656,0.3985494646484147,0.0016928996684297383,0.33984375,0.44508255563531945,0.6651682665472296,0.0024792021605693753,0.5851892636695086,0.7134570263097951,"(2, 3)",BagOfWords
ReviewTagged,KNN,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,1.0,0.0,1.0,1.0,0.3905672945564054,3.703173711776808e-08,0.3904267589388697,0.39077809798270896,0.5019149771421458,7.235553109030768e-05,0.48864885871127445,0.5118573650517265,"(2, 3)",BagOfWords
ReviewTagged,XGBoost,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7572544116937475,4.3883831192902324e-08,0.757076316732354,0.7575214899713467,0.3,0.19999999999999998,0.0,1.0,0.0008858272005158975,1.7448283870991219e-06,0.0,0.0029542097488921715,0.0017638446449927444,6.905201919295699e-06,0.0,0.005873715124816447,0.6266624885997022,0.0005021112827283689,0.5973372983654024,0.6499558359357339,"(2, 3)",BagOfWords
ReviewTagged,Random Forest,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.47789656478714326,0.0002244450183688037,0.4564672160515944,0.4948047294876388,0.28322273956724897,0.00012404329328345265,0.2640449438202247,0.29021179164281624,0.7522751336583836,0.001167391120545668,0.6942392909896603,0.7772861356932154,0.41148659102193114,0.00027088097365939154,0.38258038258038257,0.42244488977955913,0.6045439004676434,0.0012751701769277816,0.5452029726560917,0.640944382878999,"(3, 3)",BagOfWords
ReviewTagged,SVC,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7452908396719296,0.0003990453676910354,0.7276961662486564,0.7735578645646721,0.47877277899035897,0.0016206899590081145,0.4432284541723666,0.5375626043405676,0.4744482642928415,0.0014456114472596328,0.4254062038404727,0.5309734513274337,0.47483388224294243,0.00044237171905566803,0.4586080586080586,0.5047021943573667,0.7458185291724388,0.00018191211626621877,0.728583376770744,0.7664410017482103,"(3, 3)",BagOfWords
ReviewTagged,Logistic Regression,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.5087052478340633,0.0007438978166443328,0.4704407022572555,0.5413830168398424,0.29283848368466675,0.0002891733925242064,0.2659263588544711,0.3121495327102804,0.7221613660823607,0.0010710970360828245,0.672082717872969,0.7595870206489675,0.41660486684067777,0.00046578433245200154,0.38107202680067004,0.4390885188431201,0.6076911136524369,0.0009866927284711655,0.5540226303087387,0.635359822467925,"(3, 3)",BagOfWords
ReviewTagged,KNN,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,0.24267390373683728,2.20790671228086e-08,0.24256538874955214,0.24283667621776503,1.0,0.0,1.0,1.0,0.3905672945564054,3.703173711776808e-08,0.3904267589388697,0.39077809798270896,0.4726590032558158,0.0009961149528255975,0.446198332230976,0.5238443436106479,"(3, 3)",BagOfWords
ReviewTagged,XGBoost,"c, o, n, t, e, n, t, _, t, a, g, g, e, d",0.7578993161605201,5.682728902908239e-07,0.757076316732354,0.7588677893228234,0.8,0.2,0.0,1.0,0.0026579173256994467,5.893540652293847e-06,0.0,0.005908419497784343,0.00529239517233843,2.3290397846344396e-05,0.0,0.011747430249632894,0.5474978956934999,0.0001566200234285045,0.5300151343857997,0.558307562022334,"(3, 3)",BagOfWords
