,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,Precision,Recall,F1_Score,Accuracy,AUROC,Features,Classifier,Dataset,Technique,N-Grama,Scenario
42,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,0.5684164739818228,,Logistic Regression,Review,TF-IDF,3-3,review
43,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,0.5,,KNN,Review,TF-IDF,3-3,review
44,0.8,0.511166253101737,0.05741626794258373,0.9856459330143541,0.10714285714285715,0.673202614379085,0.511166253101737,0.9856459330143541,0.673202614379085,0.5215311004784688,0.5141365811222269,,XGBoost,Review,TF-IDF,3-3,review
45,0.5619834710743802,0.5852272727272727,0.6507177033492823,0.49282296650717705,0.6031042128603104,0.535064935064935,0.5852272727272727,0.49282296650717705,0.535064935064935,0.5717703349282297,0.5981204642750853,,Random Forest,Review,Word2Vec,1-1,review
46,0.5666666666666667,0.6216216216216216,0.7320574162679426,0.44019138755980863,0.6388308977035491,0.5154061624649859,0.6216216216216216,0.44019138755980863,0.5154061624649859,0.5861244019138756,0.6126462306265883,,SVC,Review,Word2Vec,1-1,review
47,0.6,0.6111111111111112,0.631578947368421,0.5789473684210527,0.6153846153846154,0.5945945945945946,0.6111111111111112,0.5789473684210527,0.5945945945945946,0.6052631578947368,0.6110437032119228,,Logistic Regression,Review,Word2Vec,1-1,review
48,0.5486111111111112,0.6076923076923076,0.7559808612440191,0.37799043062200954,0.6358148893360162,0.4660766961651917,0.6076923076923076,0.37799043062200954,0.4660766961651917,0.5669856459330144,0.5845562143723816,,KNN,Review,Word2Vec,1-1,review
49,0.5506607929515418,0.5602094240837696,0.5980861244019139,0.5119617224880383,0.573394495412844,0.5349999999999999,0.5602094240837696,0.5119617224880383,0.5349999999999999,0.5550239234449761,0.5935074746457271,,XGBoost,Review,Word2Vec,1-1,review
50,0.6919191919191919,0.6727272727272727,0.6555023923444976,0.7081339712918661,0.6732186732186731,0.68997668997669,0.6727272727272727,0.7081339712918661,0.68997668997669,0.6818181818181818,0.7360522881802157,,Random Forest,Review,Bag-of-Words,1-1,review
51,0.6571428571428571,0.6586538461538461,0.6602870813397129,0.6555023923444976,0.6587112171837709,0.6570743405275778,0.6586538461538461,0.6555023923444976,0.6570743405275778,0.6578947368421053,0.7083629037796754,,SVC,Review,Bag-of-Words,1-1,review
52,0.6387434554973822,0.6167400881057269,0.583732057416268,0.6698564593301436,0.61,0.6422018348623854,0.6167400881057269,0.6698564593301436,0.6422018348623854,0.6267942583732058,0.6783040681303083,,Logistic Regression,Review,Bag-of-Words,1-1,review
53,0.8,0.5036319612590799,0.019138755980861243,0.9952153110047847,0.037383177570093455,0.6688102893890676,0.5036319612590799,0.9952153110047847,0.6688102893890676,0.507177033492823,0.5933243286554796,,KNN,Review,Bag-of-Words,1-1,review
54,0.6855670103092784,0.6607142857142857,0.6363636363636364,0.7081339712918661,0.6600496277915633,0.6836027713625866,0.6607142857142857,0.7081339712918661,0.6836027713625866,0.6722488038277512,0.7384446326778233,,XGBoost,Review,Bag-of-Words,1-1,review
55,0.7682119205298014,0.651685393258427,0.5550239234449761,0.8325358851674641,0.6444444444444445,0.73109243697479,0.651685393258427,0.8325358851674641,0.73109243697479,0.69377990430622,0.7538746823561733,,Random Forest,Review,Bag-of-Words,1-2,review
56,0.7133757961783439,0.6283524904214559,0.5358851674641149,0.784688995215311,0.6120218579234973,0.6978723404255318,0.6283524904214559,0.784688995215311,0.6978723404255318,0.6602870813397129,0.7171424646871638,,SVC,Review,Bag-of-Words,1-2,review
57,0.7052023121387283,0.6448979591836734,0.583732057416268,0.7559808612440191,0.6387434554973823,0.6960352422907489,0.6448979591836734,0.7559808612440191,0.6960352422907489,0.6698564593301436,0.7138343902383188,,Logistic Regression,Review,Bag-of-Words,1-2,review
58,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,0.5187037842540235,,KNN,Review,Bag-of-Words,1-2,review
59,0.6887755102040817,0.6666666666666666,0.645933014354067,0.7081339712918661,0.6666666666666667,0.6867749419953596,0.6666666666666666,0.7081339712918661,0.6867749419953596,0.6770334928229665,0.7360522881802156,,XGBoost,Review,Bag-of-Words,1-2,review
60,0.7414965986394558,0.6309963099630996,0.5215311004784688,0.8181818181818182,0.6123595505617978,0.7125,0.6309963099630996,0.8181818181818182,0.7125,0.6698564593301436,0.759357615439207,,Random Forest,Review,Bag-of-Words,1-3,review
61,0.7603305785123967,0.6060606060606061,0.44019138755980863,0.861244019138756,0.5575757575757576,0.7114624505928854,0.6060606060606061,0.861244019138756,0.7114624505928854,0.6507177033492823,0.7168334058286212,,SVC,Review,Bag-of-Words,1-3,review
62,0.7018633540372671,0.6264591439688716,0.5406698564593302,0.7703349282296651,0.6108108108108108,0.6909871244635193,0.6264591439688716,0.7703349282296651,0.6909871244635193,0.6555023923444976,0.7212746960921225,,Logistic Regression,Review,Bag-of-Words,1-3,review
63,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,0.5047846889952153,,KNN,Review,Bag-of-Words,1-3,review
64,0.6989795918367347,0.6756756756756757,0.6555023923444976,0.7177033492822966,0.6765432098765432,0.6960556844547563,0.6756756756756757,0.7177033492822966,0.6960556844547563,0.6866028708133971,0.7422563585998488,,XGBoost,Review,Bag-of-Words,1-3,review
65,0.6571428571428571,0.5143603133159269,0.11004784688995216,0.9425837320574163,0.18852459016393444,0.6655405405405405,0.5143603133159269,0.9425837320574163,0.6655405405405405,0.5263157894736842,0.6419839289393557,,Random Forest,Review,Bag-of-Words,2-2,review
66,0.7,0.5100502512562815,0.06698564593301436,0.9712918660287081,0.1222707423580786,0.6688632619439869,0.5100502512562815,0.9712918660287081,0.6688632619439869,0.5191387559808612,0.6709553352716283,,SVC,Review,Bag-of-Words,2-2,review
